Hourly measurement data supplied by UK-air on 28/02/2021
All Data GMT hour ending. "No data" is used to indicate missing data for that time.
Status: V=Verified P=Provisionaly Verified N=Not Verified S=Suspect
,,"London Marylebone Road",,,,,,,
Date Time,Hour of Day,Day of Week,PM10 particulate matter (Hourly measured),Status PM10,PM2.5 particulate matter (Hourly measured),Status PM2.5,Nitrogen dioxide,Status NO2
2019-10-03 17:00:00,17,3,17.1,V ugm-3 (TEOM FDMS),16.4,V ugm-3 (TEOM FDMS),119.71558,V ugm-3
2019-10-03 18:00:00,18,3,22.2,V ugm-3 (TEOM FDMS),14,V ugm-3 (TEOM FDMS),122.11368,V ugm-3
2019-10-03 19:00:00,19,3,20.3,V ugm-3 (TEOM FDMS),11.7,V ugm-3 (TEOM FDMS),90.41728,V ugm-3
2019-10-03 20:00:00,20,3,16.5,V ugm-3 (TEOM FDMS),15.6,V ugm-3 (TEOM FDMS),94.07126,V ugm-3
2019-10-03 21:00:00,21,3,16.1,V ugm-3 (TEOM FDMS),10.7,V ugm-3 (TEOM FDMS),59.53575,V ugm-3
2019-10-03 22:00:00,22,3,19.4,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),50.29784,V ugm-3
2019-10-03 23:00:00,23,3,18.9,V ugm-3 (TEOM FDMS),4.3,V ugm-3 (TEOM FDMS),60.77954,V ugm-3
2019-10-04 00:00:00,0,4,5.9,V ugm-3 (TEOM FDMS),6.3,V ugm-3 (TEOM FDMS),55.07053,V ugm-3
2019-10-04 01:00:00,1,4,4.8,V ugm-3 (TEOM FDMS),5.1,V ugm-3 (TEOM FDMS),44.84777,V ugm-3
2019-10-04 02:00:00,2,4,8.6,V ugm-3 (TEOM FDMS),1.8,V ugm-3 (TEOM FDMS),35.65623,V ugm-3
2019-10-04 03:00:00,3,4,16.1,V ugm-3 (TEOM FDMS),4.4,V ugm-3 (TEOM FDMS),35.94966,V ugm-3
2019-10-04 04:00:00,4,4,23.6,V ugm-3 (TEOM FDMS),6.4,V ugm-3 (TEOM FDMS),35.89571,V ugm-3
2019-10-04 05:00:00,5,4,28.8,V ugm-3 (TEOM FDMS),9.1,V ugm-3 (TEOM FDMS),54.61119,V ugm-3
2019-10-04 06:00:00,6,4,29.9,V ugm-3 (TEOM FDMS),13.1,V ugm-3 (TEOM FDMS),75.44992,V ugm-3
2019-10-04 07:00:00,7,4,27,V ugm-3 (TEOM FDMS),13,V ugm-3 (TEOM FDMS),80.22456,V ugm-3
2019-10-04 08:00:00,8,4,30.2,V ugm-3 (TEOM FDMS),14.8,V ugm-3 (TEOM FDMS),87.54811,V ugm-3
2019-10-04 09:00:00,9,4,34.1,V ugm-3 (TEOM FDMS),12.8,V ugm-3 (TEOM FDMS),76.65992,V ugm-3
2019-10-04 10:00:00,10,4,33.3,V ugm-3 (TEOM FDMS),13.3,V ugm-3 (TEOM FDMS),88.07674,V ugm-3
2019-10-04 11:00:00,11,4,33.8,V ugm-3 (TEOM FDMS),17.3,V ugm-3 (TEOM FDMS),92.92915,V ugm-3
2019-10-04 12:00:00,12,4,28.8,V ugm-3 (TEOM FDMS),15.1,V ugm-3 (TEOM FDMS),79.47835,V ugm-3
2019-10-04 13:00:00,13,4,31,V ugm-3 (TEOM FDMS),12.7,V ugm-3 (TEOM FDMS),59.73606,V ugm-3
2019-10-04 14:00:00,14,4,25.1,V ugm-3 (TEOM FDMS),14.9,V ugm-3 (TEOM FDMS),82.88307,V ugm-3
2019-10-04 15:00:00,15,4,23.8,V ugm-3 (TEOM FDMS),15.1,V ugm-3 (TEOM FDMS),92.16137,V ugm-3
2019-10-04 16:00:00,16,4,25.3,V ugm-3 (TEOM FDMS),13.9,V ugm-3 (TEOM FDMS),113.72537,V ugm-3
2019-10-04 17:00:00,17,4,18,V ugm-3 (TEOM FDMS),12.7,V ugm-3 (TEOM FDMS),92.87866,V ugm-3
2019-10-04 18:00:00,18,4,19.3,V ugm-3 (TEOM FDMS),10.5,V ugm-3 (TEOM FDMS),69.03515,V ugm-3
2019-10-04 19:00:00,19,4,28.7,V ugm-3 (TEOM FDMS),17.2,V ugm-3 (TEOM FDMS),75.93364,V ugm-3
2019-10-04 20:00:00,20,4,28.7,V ugm-3 (TEOM FDMS),18.1,V ugm-3 (TEOM FDMS),78.0529,V ugm-3
2019-10-04 21:00:00,21,4,31,V ugm-3 (TEOM FDMS),19.1,V ugm-3 (TEOM FDMS),73.34605,V ugm-3
2019-10-04 22:00:00,22,4,30.3,V ugm-3 (TEOM FDMS),20.1,V ugm-3 (TEOM FDMS),67.33561,V ugm-3
2019-10-04 23:00:00,23,4,25.4,V ugm-3 (TEOM FDMS),17.6,V ugm-3 (TEOM FDMS),57.88613,V ugm-3
2019-10-05 00:00:00,0,5,14,V ugm-3 (TEOM FDMS),10.9,V ugm-3 (TEOM FDMS),40.16351,V ugm-3
2019-10-05 01:00:00,1,5,13.7,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),34.56808,V ugm-3
2019-10-05 02:00:00,2,5,10.9,V ugm-3 (TEOM FDMS),6.9,V ugm-3 (TEOM FDMS),32.2011,V ugm-3
2019-10-05 03:00:00,3,5,12,V ugm-3 (TEOM FDMS),6.4,V ugm-3 (TEOM FDMS),20.93629,V ugm-3
2019-10-05 04:00:00,4,5,12.7,V ugm-3 (TEOM FDMS),6.4,V ugm-3 (TEOM FDMS),25.17998,V ugm-3
2019-10-05 05:00:00,5,5,9.4,V ugm-3 (TEOM FDMS),4.7,V ugm-3 (TEOM FDMS),15.71844,V ugm-3
2019-10-05 06:00:00,6,5,9.7,V ugm-3 (TEOM FDMS),6.6,V ugm-3 (TEOM FDMS),26.87587,V ugm-3
2019-10-05 07:00:00,7,5,12.5,V ugm-3 (TEOM FDMS),8.4,V ugm-3 (TEOM FDMS),34.73389,V ugm-3
2019-10-05 08:00:00,8,5,11.4,V ugm-3 (TEOM FDMS),4.8,V ugm-3 (TEOM FDMS),35.31989,V ugm-3
2019-10-05 09:00:00,9,5,12.3,V ugm-3 (TEOM FDMS),4.1,V ugm-3 (TEOM FDMS),36.22104,V ugm-3
2019-10-05 10:00:00,10,5,16.5,V ugm-3 (TEOM FDMS),6.2,V ugm-3 (TEOM FDMS),55.00849,V ugm-3
2019-10-05 11:00:00,11,5,12.7,V ugm-3 (TEOM FDMS),9.2,V ugm-3 (TEOM FDMS),77.76555,V ugm-3
2019-10-05 12:00:00,12,5,15.6,V ugm-3 (TEOM FDMS),9.2,V ugm-3 (TEOM FDMS),65.01792,V ugm-3
2019-10-05 13:00:00,13,5,14.7,V ugm-3 (TEOM FDMS),7.5,V ugm-3 (TEOM FDMS),70.92418,V ugm-3
2019-10-05 14:00:00,14,5,16.1,V ugm-3 (TEOM FDMS),8.3,V ugm-3 (TEOM FDMS),74.12132,V ugm-3
2019-10-05 15:00:00,15,5,16.9,V ugm-3 (TEOM FDMS),8.1,V ugm-3 (TEOM FDMS),71.93836,V ugm-3
2019-10-05 16:00:00,16,5,14.1,V ugm-3 (TEOM FDMS),8.4,V ugm-3 (TEOM FDMS),64.68284,V ugm-3
2019-10-05 17:00:00,17,5,16.5,V ugm-3 (TEOM FDMS),9.2,V ugm-3 (TEOM FDMS),61.0136,V ugm-3
2019-10-05 18:00:00,18,5,16.9,V ugm-3 (TEOM FDMS),11.2,V ugm-3 (TEOM FDMS),69.69151,V ugm-3
2019-10-05 19:00:00,19,5,24.6,V ugm-3 (TEOM FDMS),11.5,V ugm-3 (TEOM FDMS),65.33684,V ugm-3
2019-10-05 20:00:00,20,5,19.3,V ugm-3 (TEOM FDMS),13.4,V ugm-3 (TEOM FDMS),57.93266,V ugm-3
2019-10-05 21:00:00,21,5,22.3,V ugm-3 (TEOM FDMS),21.9,V ugm-3 (TEOM FDMS),56.02462,V ugm-3
2019-10-05 22:00:00,22,5,27.7,V ugm-3 (TEOM FDMS),24.3,V ugm-3 (TEOM FDMS),44.81031,V ugm-3
2019-10-05 23:00:00,23,5,29,V ugm-3 (TEOM FDMS),23.7,V ugm-3 (TEOM FDMS),53.26132,V ugm-3
2019-10-06 00:00:00,0,6,30.6,V ugm-3 (TEOM FDMS),26.8,V ugm-3 (TEOM FDMS),50.11239,V ugm-3
2019-10-06 01:00:00,1,6,32.6,V ugm-3 (TEOM FDMS),26.1,V ugm-3 (TEOM FDMS),37.50378,V ugm-3
2019-10-06 02:00:00,2,6,30.6,V ugm-3 (TEOM FDMS),23.9,V ugm-3 (TEOM FDMS),36.66088,V ugm-3
2019-10-06 03:00:00,3,6,21.9,V ugm-3 (TEOM FDMS),20.2,V ugm-3 (TEOM FDMS),33.13905,V ugm-3
2019-10-06 04:00:00,4,6,11.3,V ugm-3 (TEOM FDMS),10.1,V ugm-3 (TEOM FDMS),26.48556,V ugm-3
2019-10-06 05:00:00,5,6,9.6,V ugm-3 (TEOM FDMS),5.8,V ugm-3 (TEOM FDMS),25.90897,V ugm-3
2019-10-06 06:00:00,6,6,5.1,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),41.65256,V ugm-3
2019-10-06 07:00:00,7,6,6.4,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),33.62761,V ugm-3
2019-10-06 08:00:00,8,6,8.5,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),29.72114,V ugm-3
2019-10-06 09:00:00,9,6,11,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),33.25896,V ugm-3
2019-10-06 10:00:00,10,6,12.8,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),27.22857,V ugm-3
2019-10-06 11:00:00,11,6,12.9,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),31.84274,V ugm-3
2019-10-06 12:00:00,12,6,12,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),23.92539,V ugm-3
2019-10-06 13:00:00,13,6,14.3,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),30.44559,V ugm-3
2019-10-06 14:00:00,14,6,11.1,V ugm-3 (TEOM FDMS),3.6,V ugm-3 (TEOM FDMS),29.72032,V ugm-3
2019-10-06 15:00:00,15,6,9.5,V ugm-3 (TEOM FDMS),3.7,V ugm-3 (TEOM FDMS),43.0229,V ugm-3
2019-10-06 16:00:00,16,6,16.4,V ugm-3 (TEOM FDMS),1.3,V ugm-3 (TEOM FDMS),20.11336,V ugm-3
2019-10-06 17:00:00,17,6,7.6,V ugm-3 (TEOM FDMS),-0.1,V ugm-3 (TEOM FDMS),20.65924,V ugm-3
2019-10-06 18:00:00,18,6,7.2,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS),22.30813,V ugm-3
2019-10-06 19:00:00,19,6,10.7,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),25.58006,V ugm-3
2019-10-06 20:00:00,20,6,7.5,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS),24.31755,V ugm-3
2019-10-06 21:00:00,21,6,9.9,V ugm-3 (TEOM FDMS),4.7,V ugm-3 (TEOM FDMS),25.71537,V ugm-3
2019-10-06 22:00:00,22,6,9.9,V ugm-3 (TEOM FDMS),3.9,V ugm-3 (TEOM FDMS),18.46332,V ugm-3
2019-10-06 23:00:00,23,6,8.4,V ugm-3 (TEOM FDMS),2.9,V ugm-3 (TEOM FDMS),13.27439,V ugm-3
2019-10-07 00:00:00,0,0,5.4,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),15.74687,V ugm-3
2019-10-07 01:00:00,1,0,8.7,V ugm-3 (TEOM FDMS),2.2,V ugm-3 (TEOM FDMS),19.16802,V ugm-3
2019-10-07 02:00:00,2,0,11.9,V ugm-3 (TEOM FDMS),4.7,V ugm-3 (TEOM FDMS),21.26334,V ugm-3
2019-10-07 03:00:00,3,0,11.8,V ugm-3 (TEOM FDMS),3.6,V ugm-3 (TEOM FDMS),25.09604,V ugm-3
2019-10-07 04:00:00,4,0,11.1,V ugm-3 (TEOM FDMS),2.9,V ugm-3 (TEOM FDMS),27.1784,V ugm-3
2019-10-07 05:00:00,5,0,10.7,V ugm-3 (TEOM FDMS),3.8,V ugm-3 (TEOM FDMS),33.9096,V ugm-3
2019-10-07 06:00:00,6,0,13.8,V ugm-3 (TEOM FDMS),6.9,V ugm-3 (TEOM FDMS),40.45319,V ugm-3
2019-10-07 07:00:00,7,0,13.9,V ugm-3 (TEOM FDMS),6.5,V ugm-3 (TEOM FDMS),57.13446,V ugm-3
2019-10-07 08:00:00,8,0,23,V ugm-3 (TEOM FDMS),8.6,V ugm-3 (TEOM FDMS),89.42737,V ugm-3
2019-10-07 09:00:00,9,0,27.2,V ugm-3 (TEOM FDMS),14.2,V ugm-3 (TEOM FDMS),88.04716,V ugm-3
2019-10-07 10:00:00,10,0,19.9,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),69.83716,V ugm-3
2019-10-07 11:00:00,11,0,20.9,V ugm-3 (TEOM FDMS),12.4,V ugm-3 (TEOM FDMS),66.16974,V ugm-3
2019-10-07 12:00:00,12,0,21.5,V ugm-3 (TEOM FDMS),12.7,V ugm-3 (TEOM FDMS),110.79639,V ugm-3
2019-10-07 13:00:00,13,0,14.4,V ugm-3 (TEOM FDMS),7.3,V ugm-3 (TEOM FDMS),71.23882,V ugm-3
2019-10-07 14:00:00,14,0,17.7,V ugm-3 (TEOM FDMS),12.1,V ugm-3 (TEOM FDMS),96.05034,V ugm-3
2019-10-07 15:00:00,15,0,13.7,V ugm-3 (TEOM FDMS),9.8,V ugm-3 (TEOM FDMS),104.56192,V ugm-3
2019-10-07 16:00:00,16,0,16.5,V ugm-3 (TEOM FDMS),7.9,V ugm-3 (TEOM FDMS),114.18178,V ugm-3
2019-10-07 17:00:00,17,0,16.1,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),92.67161,V ugm-3
2019-10-07 18:00:00,18,0,13,V ugm-3 (TEOM FDMS),12.9,V ugm-3 (TEOM FDMS),90.4082,V ugm-3
2019-10-07 19:00:00,19,0,13,V ugm-3 (TEOM FDMS),6.4,V ugm-3 (TEOM FDMS),70.61816,V ugm-3
2019-10-07 20:00:00,20,0,14.5,V ugm-3 (TEOM FDMS),9.3,V ugm-3 (TEOM FDMS),79.01844,V ugm-3
2019-10-07 21:00:00,21,0,18.4,V ugm-3 (TEOM FDMS),10.1,V ugm-3 (TEOM FDMS),62.04332,V ugm-3
2019-10-07 22:00:00,22,0,16.3,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),58.43298,V ugm-3
2019-10-07 23:00:00,23,0,13.6,V ugm-3 (TEOM FDMS),6.7,V ugm-3 (TEOM FDMS),47.69713,V ugm-3
2019-10-08 00:00:00,0,1,18.6,V ugm-3 (TEOM FDMS),5.2,V ugm-3 (TEOM FDMS),40.29781,V ugm-3
2019-10-08 01:00:00,1,1,17.5,V ugm-3 (TEOM FDMS),5.9,V ugm-3 (TEOM FDMS),37.73858,V ugm-3
2019-10-08 02:00:00,2,1,18.9,V ugm-3 (TEOM FDMS),4.8,V ugm-3 (TEOM FDMS),33.14877,V ugm-3
2019-10-08 03:00:00,3,1,20.2,V ugm-3 (TEOM FDMS),6.3,V ugm-3 (TEOM FDMS),31.14721,V ugm-3
2019-10-08 04:00:00,4,1,19.7,V ugm-3 (TEOM FDMS),7.1,V ugm-3 (TEOM FDMS),36.06697,V ugm-3
2019-10-08 05:00:00,5,1,25,V ugm-3 (TEOM FDMS),9.7,V ugm-3 (TEOM FDMS),51.38166,V ugm-3
2019-10-08 06:00:00,6,1,25.5,V ugm-3 (TEOM FDMS),12.3,V ugm-3 (TEOM FDMS),63.80554,V ugm-3
2019-10-08 07:00:00,7,1,26.3,V ugm-3 (TEOM FDMS),13.3,V ugm-3 (TEOM FDMS),69.85084,V ugm-3
2019-10-08 08:00:00,8,1,35.8,V ugm-3 (TEOM FDMS),10.5,V ugm-3 (TEOM FDMS),93.85832,V ugm-3
2019-10-08 09:00:00,9,1,27.9,V ugm-3 (TEOM FDMS),15.8,V ugm-3 (TEOM FDMS),96.10164,V ugm-3
2019-10-08 10:00:00,10,1,33.6,V ugm-3 (TEOM FDMS),16.2,V ugm-3 (TEOM FDMS),79.95705,V ugm-3
2019-10-08 11:00:00,11,1,31.4,V ugm-3 (TEOM FDMS),13.6,V ugm-3 (TEOM FDMS),114.31537,V ugm-3
2019-10-08 12:00:00,12,1,28.7,V ugm-3 (TEOM FDMS),14,V ugm-3 (TEOM FDMS),96.6173,V ugm-3
2019-10-08 13:00:00,13,1,26.7,V ugm-3 (TEOM FDMS),14.2,V ugm-3 (TEOM FDMS),119.81605,V ugm-3
2019-10-08 14:00:00,14,1,26.2,V ugm-3 (TEOM FDMS),12.2,V ugm-3 (TEOM FDMS),85.52689,V ugm-3
2019-10-08 15:00:00,15,1,33.9,V ugm-3 (TEOM FDMS),10.7,V ugm-3 (TEOM FDMS),99.58938,V ugm-3
2019-10-08 16:00:00,16,1,40.2,V ugm-3 (TEOM FDMS),11.2,V ugm-3 (TEOM FDMS),92.02864,V ugm-3
2019-10-08 17:00:00,17,1,18.5,V ugm-3 (TEOM FDMS),13.8,V ugm-3 (TEOM FDMS),107.1981,V ugm-3
2019-10-08 18:00:00,18,1,21.7,V ugm-3 (TEOM FDMS),9.1,V ugm-3 (TEOM FDMS),71.46699,V ugm-3
2019-10-08 19:00:00,19,1,20.1,V ugm-3 (TEOM FDMS),11.9,V ugm-3 (TEOM FDMS),80.62615,V ugm-3
2019-10-08 20:00:00,20,1,23,V ugm-3 (TEOM FDMS),10.4,V ugm-3 (TEOM FDMS),73.35026,V ugm-3
2019-10-08 21:00:00,21,1,21.4,V ugm-3 (TEOM FDMS),12.4,V ugm-3 (TEOM FDMS),76.01934,V ugm-3
2019-10-08 22:00:00,22,1,18.6,V ugm-3 (TEOM FDMS),11.1,V ugm-3 (TEOM FDMS),74.04703,V ugm-3
2019-10-08 23:00:00,23,1,17.7,V ugm-3 (TEOM FDMS),7.1,V ugm-3 (TEOM FDMS),53.18237,V ugm-3
2019-10-09 00:00:00,0,2,16.5,V ugm-3 (TEOM FDMS),7.1,V ugm-3 (TEOM FDMS),40.77622,V ugm-3
2019-10-09 01:00:00,1,2,14.6,V ugm-3 (TEOM FDMS),4.7,V ugm-3 (TEOM FDMS),32.54414,V ugm-3
2019-10-09 02:00:00,2,2,14,V ugm-3 (TEOM FDMS),4.1,V ugm-3 (TEOM FDMS),21.7371,V ugm-3
2019-10-09 03:00:00,3,2,14.9,V ugm-3 (TEOM FDMS),3.7,V ugm-3 (TEOM FDMS),28.88283,V ugm-3
2019-10-09 04:00:00,4,2,15.2,V ugm-3 (TEOM FDMS),2.1,V ugm-3 (TEOM FDMS),37.67793,V ugm-3
2019-10-09 05:00:00,5,2,18.1,V ugm-3 (TEOM FDMS),5.8,V ugm-3 (TEOM FDMS),47.51761,V ugm-3
2019-10-09 06:00:00,6,2,20.7,V ugm-3 (TEOM FDMS),8.1,V ugm-3 (TEOM FDMS),66.5855,V ugm-3
2019-10-09 07:00:00,7,2,19.3,V ugm-3 (TEOM FDMS),8.5,V ugm-3 (TEOM FDMS),88.12771,V ugm-3
2019-10-09 08:00:00,8,2,20.8,V ugm-3 (TEOM FDMS),10.3,V ugm-3 (TEOM FDMS),92.67221,V ugm-3
2019-10-09 09:00:00,9,2,20.3,V ugm-3 (TEOM FDMS),10.9,V ugm-3 (TEOM FDMS),114.36943,V ugm-3
2019-10-09 10:00:00,10,2,18.9,V ugm-3 (TEOM FDMS),8.4,V ugm-3 (TEOM FDMS),95.48322,V ugm-3
2019-10-09 11:00:00,11,2,16.5,V ugm-3 (TEOM FDMS),9.1,V ugm-3 (TEOM FDMS),77.76478,V ugm-3
2019-10-09 12:00:00,12,2,14.2,V ugm-3 (TEOM FDMS),8.1,V ugm-3 (TEOM FDMS),71.925,V ugm-3
2019-10-09 13:00:00,13,2,20.1,V ugm-3 (TEOM FDMS),8.4,V ugm-3 (TEOM FDMS),83.04389,V ugm-3
2019-10-09 14:00:00,14,2,18.7,V ugm-3 (TEOM FDMS),8.2,V ugm-3 (TEOM FDMS),105.68357,V ugm-3
2019-10-09 15:00:00,15,2,18.3,V ugm-3 (TEOM FDMS),10.6,V ugm-3 (TEOM FDMS),69.4263,V ugm-3
2019-10-09 16:00:00,16,2,21.2,V ugm-3 (TEOM FDMS),11.4,V ugm-3 (TEOM FDMS),114.32938,V ugm-3
2019-10-09 17:00:00,17,2,18.9,V ugm-3 (TEOM FDMS),9.3,V ugm-3 (TEOM FDMS),103.91616,V ugm-3
2019-10-09 18:00:00,18,2,19.1,V ugm-3 (TEOM FDMS),7.4,V ugm-3 (TEOM FDMS),96.90813,V ugm-3
2019-10-09 19:00:00,19,2,19.4,V ugm-3 (TEOM FDMS),11.3,V ugm-3 (TEOM FDMS),79.72614,V ugm-3
2019-10-09 20:00:00,20,2,24.2,V ugm-3 (TEOM FDMS),11.2,V ugm-3 (TEOM FDMS),78.43107,V ugm-3
2019-10-09 21:00:00,21,2,21.3,V ugm-3 (TEOM FDMS),7.7,V ugm-3 (TEOM FDMS),71.50579,V ugm-3
2019-10-09 22:00:00,22,2,14.6,V ugm-3 (TEOM FDMS),6.6,V ugm-3 (TEOM FDMS),64.8777,V ugm-3
2019-10-09 23:00:00,23,2,9.1,V ugm-3 (TEOM FDMS),8.4,V ugm-3 (TEOM FDMS),65.51885,V ugm-3
2019-10-10 00:00:00,0,3,14.7,V ugm-3 (TEOM FDMS),1.4,V ugm-3 (TEOM FDMS),53.58432,V ugm-3
2019-10-10 01:00:00,1,3,12.8,V ugm-3 (TEOM FDMS),4.1,V ugm-3 (TEOM FDMS),47.74815,V ugm-3
2019-10-10 02:00:00,2,3,13.8,V ugm-3 (TEOM FDMS),3.3,V ugm-3 (TEOM FDMS),42.56226,V ugm-3
2019-10-10 03:00:00,3,3,11.5,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),45.9712,V ugm-3
2019-10-10 04:00:00,4,3,9.9,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),40.41426,V ugm-3
2019-10-10 05:00:00,5,3,15.3,V ugm-3 (TEOM FDMS),2.4,V ugm-3 (TEOM FDMS),48.52303,V ugm-3
2019-10-10 06:00:00,6,3,16.8,V ugm-3 (TEOM FDMS),5.6,V ugm-3 (TEOM FDMS),70.48863,V ugm-3
2019-10-10 07:00:00,7,3,20.5,V ugm-3 (TEOM FDMS),10.4,V ugm-3 (TEOM FDMS),77.99867,V ugm-3
2019-10-10 08:00:00,8,3,23.1,V ugm-3 (TEOM FDMS),12.2,V ugm-3 (TEOM FDMS),84.47888,V ugm-3
2019-10-10 09:00:00,9,3,23.5,V ugm-3 (TEOM FDMS),12,V ugm-3 (TEOM FDMS),100.63182,V ugm-3
2019-10-10 10:00:00,10,3,24.9,V ugm-3 (TEOM FDMS),11.5,V ugm-3 (TEOM FDMS),93.02251,V ugm-3
2019-10-10 11:00:00,11,3,29.1,V ugm-3 (TEOM FDMS),11.5,V ugm-3 (TEOM FDMS),80.27203,V ugm-3
2019-10-10 12:00:00,12,3,23.4,V ugm-3 (TEOM FDMS),10.8,V ugm-3 (TEOM FDMS),80.23991,V ugm-3
2019-10-10 13:00:00,13,3,24.9,V ugm-3 (TEOM FDMS),14.4,V ugm-3 (TEOM FDMS),74.25234,V ugm-3
2019-10-10 14:00:00,14,3,23.8,V ugm-3 (TEOM FDMS),13.6,V ugm-3 (TEOM FDMS),82.31901,V ugm-3
2019-10-10 15:00:00,15,3,34.6,V ugm-3 (TEOM FDMS),12.4,V ugm-3 (TEOM FDMS),102.21618,V ugm-3
2019-10-10 16:00:00,16,3,25.1,V ugm-3 (TEOM FDMS),13.9,V ugm-3 (TEOM FDMS),118.56916,V ugm-3
2019-10-10 17:00:00,17,3,28.5,V ugm-3 (TEOM FDMS),9.9,V ugm-3 (TEOM FDMS),108.85077,V ugm-3
2019-10-10 18:00:00,18,3,24.6,V ugm-3 (TEOM FDMS),13.8,V ugm-3 (TEOM FDMS),88.43097,V ugm-3
2019-10-10 19:00:00,19,3,27.1,V ugm-3 (TEOM FDMS),13.4,V ugm-3 (TEOM FDMS),68.43205,V ugm-3
2019-10-10 20:00:00,20,3,20.5,V ugm-3 (TEOM FDMS),6.6,V ugm-3 (TEOM FDMS),63.03239,V ugm-3
2019-10-10 21:00:00,21,3,15.4,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),58.16483,V ugm-3
2019-10-10 22:00:00,22,3,17.5,V ugm-3 (TEOM FDMS),4.5,V ugm-3 (TEOM FDMS),61.58939,V ugm-3
2019-10-10 23:00:00,23,3,16.5,V ugm-3 (TEOM FDMS),7.4,V ugm-3 (TEOM FDMS),44.34473,V ugm-3
2019-10-11 00:00:00,0,4,15.3,V ugm-3 (TEOM FDMS),6.2,V ugm-3 (TEOM FDMS),42.6014,V ugm-3
2019-10-11 01:00:00,1,4,14.4,V ugm-3 (TEOM FDMS),5.7,V ugm-3 (TEOM FDMS),30.61837,V ugm-3
2019-10-11 02:00:00,2,4,14.8,V ugm-3 (TEOM FDMS),5.6,V ugm-3 (TEOM FDMS),19.81873,V ugm-3
2019-10-11 03:00:00,3,4,12.4,V ugm-3 (TEOM FDMS),3.4,V ugm-3 (TEOM FDMS),20.06125,V ugm-3
2019-10-11 04:00:00,4,4,11.9,V ugm-3 (TEOM FDMS),3.9,V ugm-3 (TEOM FDMS),24.20164,V ugm-3
2019-10-11 05:00:00,5,4,10.9,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),37.03224,V ugm-3
2019-10-11 06:00:00,6,4,10.8,V ugm-3 (TEOM FDMS),5.4,V ugm-3 (TEOM FDMS),42.62734,V ugm-3
2019-10-11 07:00:00,7,4,11.8,V ugm-3 (TEOM FDMS),6.9,V ugm-3 (TEOM FDMS),70.63904,V ugm-3
2019-10-11 08:00:00,8,4,11.7,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),66.68191,V ugm-3
2019-10-11 09:00:00,9,4,13.5,V ugm-3 (TEOM FDMS),7.2,V ugm-3 (TEOM FDMS),81.47016,V ugm-3
2019-10-11 10:00:00,10,4,11.6,V ugm-3 (TEOM FDMS),4.9,V ugm-3 (TEOM FDMS),90.45973,V ugm-3
2019-10-11 11:00:00,11,4,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3
2019-10-11 12:00:00,12,4,No data,V ugm-3 (TEOM FDMS),2.7,V ugm-3 (TEOM FDMS),No data,V ugm-3
2019-10-11 13:00:00,13,4,16.9,V ugm-3 (TEOM FDMS),7.3,V ugm-3 (TEOM FDMS),83.50362,V ugm-3
2019-10-11 14:00:00,14,4,15.5,V ugm-3 (TEOM FDMS),6.5,V ugm-3 (TEOM FDMS),82.84896,V ugm-3
2019-10-11 15:00:00,15,4,16.1,V ugm-3 (TEOM FDMS),11.1,V ugm-3 (TEOM FDMS),91.74045,V ugm-3
2019-10-11 16:00:00,16,4,17.5,V ugm-3 (TEOM FDMS),12.2,V ugm-3 (TEOM FDMS),90.0798,V ugm-3
2019-10-11 17:00:00,17,4,16.4,V ugm-3 (TEOM FDMS),9.5,V ugm-3 (TEOM FDMS),86.67632,V ugm-3
2019-10-11 18:00:00,18,4,18.3,V ugm-3 (TEOM FDMS),7.2,V ugm-3 (TEOM FDMS),78.65132,V ugm-3
2019-10-11 19:00:00,19,4,11.2,V ugm-3 (TEOM FDMS),13.1,V ugm-3 (TEOM FDMS),69.61641,V ugm-3
