Hourly measurement data supplied by UK-air on 28/02/2021
All Data GMT hour ending. "No data" is used to indicate missing data for that time.
Status: V=Verified P=Provisionaly Verified N=Not Verified S=Suspect
,,"Rochester Stoke",,,,,
Date Time,Hour of Day,Day of Week,PM10 particulate matter (Hourly measured),Status PM10,PM2.5 particulate matter (Hourly measured),Status PM2.5,Nitrogen dioxide,Status NO2
2020-03-31 06:00:00,6,1,9.975,V ugm-3 (FIDAS),5.519,V ugm-3 (Ref.eq),3.14071,V ugm-3
2020-03-31 07:00:00,7,1,11.625,V ugm-3 (FIDAS),5.896,V ugm-3 (Ref.eq),4.56492,V ugm-3
2020-03-31 08:00:00,8,1,13.8,V ugm-3 (FIDAS),6.887,V ugm-3 (Ref.eq),6.33798,V ugm-3
2020-03-31 09:00:00,9,1,15.7,V ugm-3 (FIDAS),7.995,V ugm-3 (Ref.eq),3.1455,V ugm-3
2020-03-31 10:00:00,10,1,15.15,V ugm-3 (FIDAS),9.151,V ugm-3 (Ref.eq),2.11459,V ugm-3
2020-03-31 11:00:00,11,1,11.725,V ugm-3 (FIDAS),8.491,V ugm-3 (Ref.eq),1.28173,V ugm-3
2020-03-31 12:00:00,12,1,13.4,V ugm-3 (FIDAS),10.047,V ugm-3 (Ref.eq),4.03392,V ugm-3
2020-03-31 13:00:00,13,1,14.425,V ugm-3 (FIDAS),10.967,V ugm-3 (Ref.eq),0.98568,V ugm-3
2020-03-31 14:00:00,14,1,18.25,V ugm-3 (FIDAS),13.561,V ugm-3 (Ref.eq),4.02938,V ugm-3
2020-03-31 15:00:00,15,1,14.025,V ugm-3 (FIDAS),9.245,V ugm-3 (Ref.eq),2.65417,V ugm-3
2020-03-31 16:00:00,16,1,10.875,V ugm-3 (FIDAS),6.816,V ugm-3 (Ref.eq),3.92859,V ugm-3
2020-03-31 17:00:00,17,1,11.425,V ugm-3 (FIDAS),6.792,V ugm-3 (Ref.eq),6.97104,V ugm-3
2020-03-31 18:00:00,18,1,9.975,V ugm-3 (FIDAS),5.896,V ugm-3 (Ref.eq),5.69082,V ugm-3
2020-03-31 19:00:00,19,1,11.125,V ugm-3 (FIDAS),6.769,V ugm-3 (Ref.eq),5.05247,V ugm-3
2020-03-31 20:00:00,20,1,11.25,V ugm-3 (FIDAS),6.651,V ugm-3 (Ref.eq),4.95395,V ugm-3
2020-03-31 21:00:00,21,1,10.2,V ugm-3 (FIDAS),6.085,V ugm-3 (Ref.eq),3.04169,V ugm-3
2020-03-31 22:00:00,22,1,10.8,V ugm-3 (FIDAS),5.873,V ugm-3 (Ref.eq),2.50236,V ugm-3
2020-03-31 23:00:00,23,1,12.35,V ugm-3 (FIDAS),7.594,V ugm-3 (Ref.eq),5.14973,V ugm-3
2020-04-01 00:00:00,0,2,13.375,V ugm-3 (FIDAS),7.783,V ugm-3 (Ref.eq),4.80618,V ugm-3
2020-04-01 01:00:00,1,2,15.15,V ugm-3 (FIDAS),10,V ugm-3 (Ref.eq),7.15247,V ugm-3
2020-04-01 02:00:00,2,2,12,V ugm-3 (FIDAS),7.83,V ugm-3 (Ref.eq),7.28553,V ugm-3
2020-04-01 03:00:00,3,2,9.8,V ugm-3 (FIDAS),6.061,V ugm-3 (Ref.eq),8.41622,V ugm-3
2020-04-01 04:00:00,4,2,9.875,V ugm-3 (FIDAS),6.698,V ugm-3 (Ref.eq),12.94225,V ugm-3
2020-04-01 05:00:00,5,2,9.375,V ugm-3 (FIDAS),6.675,V ugm-3 (Ref.eq),23.31922,V ugm-3
2020-04-01 06:00:00,6,2,10.35,V ugm-3 (FIDAS),7.571,V ugm-3 (Ref.eq),18.30199,V ugm-3
2020-04-01 07:00:00,7,2,11.025,V ugm-3 (FIDAS),7.948,V ugm-3 (Ref.eq),21.37863,V ugm-3
2020-04-01 08:00:00,8,2,11.925,V ugm-3 (FIDAS),8.538,V ugm-3 (Ref.eq),22.19887,V ugm-3
2020-04-01 09:00:00,9,2,10,V ugm-3 (FIDAS),6.486,V ugm-3 (Ref.eq),15.59414,V ugm-3
2020-04-01 10:00:00,10,2,7.65,V ugm-3 (FIDAS),4.151,V ugm-3 (Ref.eq),5.18117,V ugm-3
2020-04-01 11:00:00,11,2,5.7,V ugm-3 (FIDAS),3.443,V ugm-3 (Ref.eq),1.58145,V ugm-3
2020-04-01 12:00:00,12,2,7.65,V ugm-3 (FIDAS),5.189,V ugm-3 (Ref.eq),1.33527,V ugm-3
2020-04-01 13:00:00,13,2,11.2,V ugm-3 (FIDAS),7.877,V ugm-3 (Ref.eq),4.13924,V ugm-3
2020-04-01 14:00:00,14,2,12.675,V ugm-3 (FIDAS),8.962,V ugm-3 (Ref.eq),2.90866,V ugm-3
2020-04-01 15:00:00,15,2,12.35,V ugm-3 (FIDAS),9.222,V ugm-3 (Ref.eq),2.95639,V ugm-3
2020-04-01 16:00:00,16,2,13.5,V ugm-3 (FIDAS),10.118,V ugm-3 (Ref.eq),3.44817,V ugm-3
2020-04-01 17:00:00,17,2,12.925,V ugm-3 (FIDAS),8.656,V ugm-3 (Ref.eq),3.84014,V ugm-3
2020-04-01 18:00:00,18,2,16.7,V ugm-3 (FIDAS),11.934,V ugm-3 (Ref.eq),8.02107,V ugm-3
2020-04-01 19:00:00,19,2,15.775,V ugm-3 (FIDAS),10.896,V ugm-3 (Ref.eq),6.00365,V ugm-3
2020-04-01 20:00:00,20,2,16.6,V ugm-3 (FIDAS),11.934,V ugm-3 (Ref.eq),10.38014,V ugm-3
2020-04-01 21:00:00,21,2,18.025,V ugm-3 (FIDAS),13.09,V ugm-3 (Ref.eq),12.69291,V ugm-3
2020-04-01 22:00:00,22,2,15.45,V ugm-3 (FIDAS),11.415,V ugm-3 (Ref.eq),10.4296,V ugm-3
2020-04-01 23:00:00,23,2,18.625,V ugm-3 (FIDAS),14.316,V ugm-3 (Ref.eq),15.54519,V ugm-3
2020-04-02 00:00:00,0,3,20.85,V ugm-3 (FIDAS),15.896,V ugm-3 (Ref.eq),14.80695,V ugm-3
2020-04-02 01:00:00,1,3,18.975,V ugm-3 (FIDAS),14.599,V ugm-3 (Ref.eq),11.97982,V ugm-3
2020-04-02 02:00:00,2,3,20.575,V ugm-3 (FIDAS),15.59,V ugm-3 (Ref.eq),13.42649,V ugm-3
2020-04-02 03:00:00,3,3,18.175,V ugm-3 (FIDAS),13.986,V ugm-3 (Ref.eq),15.25431,V ugm-3
2020-04-02 04:00:00,4,3,17.45,V ugm-3 (FIDAS),12.995,V ugm-3 (Ref.eq),19.9417,V ugm-3
2020-04-02 05:00:00,5,3,15.35,V ugm-3 (FIDAS),11.415,V ugm-3 (Ref.eq),17.0792,V ugm-3
2020-04-02 06:00:00,6,3,15.175,V ugm-3 (FIDAS),11.392,V ugm-3 (Ref.eq),16.34126,V ugm-3
2020-04-02 07:00:00,7,3,16.475,V ugm-3 (FIDAS),11.533,V ugm-3 (Ref.eq),19.32286,V ugm-3
2020-04-02 08:00:00,8,3,14.675,V ugm-3 (FIDAS),10.377,V ugm-3 (Ref.eq),17.65961,V ugm-3
2020-04-02 09:00:00,9,3,17.25,V ugm-3 (FIDAS),10.307,V ugm-3 (Ref.eq),19.29813,V ugm-3
2020-04-02 10:00:00,10,3,23.675,V ugm-3 (FIDAS),10.826,V ugm-3 (Ref.eq),19.25656,V ugm-3
2020-04-02 11:00:00,11,3,9.925,V ugm-3 (FIDAS),6.415,V ugm-3 (Ref.eq),7.82449,V ugm-3
2020-04-02 12:00:00,12,3,9.475,V ugm-3 (FIDAS),5.637,V ugm-3 (Ref.eq),6.53011,V ugm-3
2020-04-02 13:00:00,13,3,46.475,V ugm-3 (FIDAS),7.759,V ugm-3 (Ref.eq),5.54089,V ugm-3
2020-04-02 14:00:00,14,3,330.125,V ugm-3 (FIDAS),33.066,V ugm-3 (Ref.eq),3.76177,V ugm-3
2020-04-02 15:00:00,15,3,16.5,V ugm-3 (FIDAS),5.307,V ugm-3 (Ref.eq),5.54251,V ugm-3
2020-04-02 16:00:00,16,3,86.225,V ugm-3 (FIDAS),11.533,V ugm-3 (Ref.eq),6.92425,V ugm-3
2020-04-02 17:00:00,17,3,12.525,V ugm-3 (FIDAS),3.915,V ugm-3 (Ref.eq),4.15234,V ugm-3
2020-04-02 18:00:00,18,3,8.675,V ugm-3 (FIDAS),4.481,V ugm-3 (Ref.eq),7.3593,V ugm-3
2020-04-02 19:00:00,19,3,6.5,V ugm-3 (FIDAS),4.175,V ugm-3 (Ref.eq),5.28508,V ugm-3
2020-04-02 20:00:00,20,3,7.875,V ugm-3 (FIDAS),5.047,V ugm-3 (Ref.eq),7.75247,V ugm-3
2020-04-02 21:00:00,21,3,8.525,V ugm-3 (FIDAS),5.448,V ugm-3 (Ref.eq),7.45573,V ugm-3
2020-04-02 22:00:00,22,3,8.35,V ugm-3 (FIDAS),5.142,V ugm-3 (Ref.eq),6.76324,V ugm-3
2020-04-02 23:00:00,23,3,10.9,V ugm-3 (FIDAS),6.203,V ugm-3 (Ref.eq),14.11769,V ugm-3
2020-04-03 00:00:00,0,4,11.075,V ugm-3 (FIDAS),6.604,V ugm-3 (Ref.eq),8.44334,V ugm-3
2020-04-03 01:00:00,1,4,10.775,V ugm-3 (FIDAS),6.887,V ugm-3 (Ref.eq),4.29592,V ugm-3
2020-04-03 02:00:00,2,4,11.5,V ugm-3 (FIDAS),7.476,V ugm-3 (Ref.eq),7.59474,V ugm-3
2020-04-03 03:00:00,3,4,9.875,V ugm-3 (FIDAS),6.132,V ugm-3 (Ref.eq),5.10544,V ugm-3
2020-04-03 04:00:00,4,4,9,V ugm-3 (FIDAS),5.731,V ugm-3 (Ref.eq),5.50086,V ugm-3
2020-04-03 05:00:00,5,4,10.95,V ugm-3 (FIDAS),6.462,V ugm-3 (Ref.eq),6.98858,V ugm-3
2020-04-03 06:00:00,6,4,12.55,V ugm-3 (FIDAS),7.241,V ugm-3 (Ref.eq),5.69894,V ugm-3
2020-04-03 07:00:00,7,4,13.775,V ugm-3 (FIDAS),8.019,V ugm-3 (Ref.eq),13.32765,V ugm-3
2020-04-03 08:00:00,8,4,17.35,V ugm-3 (FIDAS),9.693,V ugm-3 (Ref.eq),12.19665,V ugm-3
2020-04-03 09:00:00,9,4,13.425,V ugm-3 (FIDAS),7.736,V ugm-3 (Ref.eq),7.74323,V ugm-3
2020-04-03 10:00:00,10,4,13.775,V ugm-3 (FIDAS),7.359,V ugm-3 (Ref.eq),5.16575,V ugm-3
2020-04-03 11:00:00,11,4,202.925,V ugm-3 (FIDAS),22.642,V ugm-3 (Ref.eq),5.41623,V ugm-3
2020-04-03 12:00:00,12,4,23.75,V ugm-3 (FIDAS),10.307,V ugm-3 (Ref.eq),11.85614,V ugm-3
2020-04-03 13:00:00,13,4,29.625,V ugm-3 (FIDAS),11.061,V ugm-3 (Ref.eq),10.97633,V ugm-3
2020-04-03 14:00:00,14,4,16.85,V ugm-3 (FIDAS),8.514,V ugm-3 (Ref.eq),7.35356,V ugm-3
2020-04-03 15:00:00,15,4,12.525,V ugm-3 (FIDAS),7.453,V ugm-3 (Ref.eq),5.26083,V ugm-3
2020-04-03 16:00:00,16,4,11.975,V ugm-3 (FIDAS),7.335,V ugm-3 (Ref.eq),5.90241,V ugm-3
2020-04-03 17:00:00,17,4,15.675,V ugm-3 (FIDAS),8.821,V ugm-3 (Ref.eq),6.19988,V ugm-3
2020-04-03 18:00:00,18,4,14.775,V ugm-3 (FIDAS),9.316,V ugm-3 (Ref.eq),7.58496,V ugm-3
2020-04-03 19:00:00,19,4,18.225,V ugm-3 (FIDAS),10.943,V ugm-3 (Ref.eq),8.6722,V ugm-3
2020-04-03 20:00:00,20,4,25.175,V ugm-3 (FIDAS),18.043,V ugm-3 (Ref.eq),15.70849,V ugm-3
2020-04-03 21:00:00,21,4,30.575,V ugm-3 (FIDAS),21.274,V ugm-3 (Ref.eq),14.61477,V ugm-3
2020-04-03 22:00:00,22,4,26.9,V ugm-3 (FIDAS),20.802,V ugm-3 (Ref.eq),11.24752,V ugm-3
2020-04-03 23:00:00,23,4,27.375,V ugm-3 (FIDAS),21.038,V ugm-3 (Ref.eq),12.63403,V ugm-3
2020-04-04 00:00:00,0,5,26.725,V ugm-3 (FIDAS),21.51,V ugm-3 (Ref.eq),13.47621,V ugm-3
2020-04-04 01:00:00,1,5,26.775,V ugm-3 (FIDAS),21.51,V ugm-3 (Ref.eq),13.05692,V ugm-3
2020-04-04 02:00:00,2,5,26.225,V ugm-3 (FIDAS),21.297,V ugm-3 (Ref.eq),14.1869,V ugm-3
2020-04-04 03:00:00,3,5,24.55,V ugm-3 (FIDAS),20.26,V ugm-3 (Ref.eq),12.87895,V ugm-3
2020-04-04 04:00:00,4,5,19.475,V ugm-3 (FIDAS),16.439,V ugm-3 (Ref.eq),8.95194,V ugm-3
2020-04-04 05:00:00,5,5,19.875,V ugm-3 (FIDAS),15.684,V ugm-3 (Ref.eq),7.15997,V ugm-3
2020-04-04 06:00:00,6,5,20.9,V ugm-3 (FIDAS),17.264,V ugm-3 (Ref.eq),11.78659,V ugm-3
2020-04-04 07:00:00,7,5,11.275,V ugm-3 (FIDAS),10.165,V ugm-3 (Ref.eq),8.41288,V ugm-3
2020-04-04 08:00:00,8,5,10.625,V ugm-3 (FIDAS),8.75,V ugm-3 (Ref.eq),7.42346,V ugm-3
2020-04-04 09:00:00,9,5,11.475,V ugm-3 (FIDAS),9.882,V ugm-3 (Ref.eq),5.73997,V ugm-3
2020-04-04 10:00:00,10,5,12.7,V ugm-3 (FIDAS),10.943,V ugm-3 (Ref.eq),2.99797,V ugm-3
2020-04-04 11:00:00,11,5,13.875,V ugm-3 (FIDAS),11.061,V ugm-3 (Ref.eq),2.29757,V ugm-3
2020-04-04 12:00:00,12,5,12.675,V ugm-3 (FIDAS),9.953,V ugm-3 (Ref.eq),2.59452,V ugm-3
2020-04-04 13:00:00,13,5,9.225,V ugm-3 (FIDAS),5.637,V ugm-3 (Ref.eq),1.74743,V ugm-3
2020-04-04 14:00:00,14,5,7.45,V ugm-3 (FIDAS),4.717,V ugm-3 (Ref.eq),1.04941,V ugm-3
2020-04-04 15:00:00,15,5,7.55,V ugm-3 (FIDAS),5.094,V ugm-3 (Ref.eq),1.69655,V ugm-3
2020-04-04 16:00:00,16,5,7.025,V ugm-3 (FIDAS),4.269,V ugm-3 (Ref.eq),1.44732,V ugm-3
2020-04-04 17:00:00,17,5,6.675,V ugm-3 (FIDAS),3.75,V ugm-3 (Ref.eq),1.64568,V ugm-3
2020-04-04 18:00:00,18,5,5.65,V ugm-3 (FIDAS),3.514,V ugm-3 (Ref.eq),1.49701,V ugm-3
2020-04-04 19:00:00,19,5,26.15,V ugm-3 (FIDAS),19.835,V ugm-3 (Ref.eq),20.97984,V ugm-3
2020-04-04 20:00:00,20,5,38.2,V ugm-3 (FIDAS),30.944,V ugm-3 (Ref.eq),20.68092,V ugm-3
2020-04-04 21:00:00,21,5,40.45,V ugm-3 (FIDAS),33.727,V ugm-3 (Ref.eq),20.08465,V ugm-3
2020-04-04 22:00:00,22,5,34.325,V ugm-3 (FIDAS),27.689,V ugm-3 (Ref.eq),18.24537,V ugm-3
2020-04-04 23:00:00,23,5,38.575,V ugm-3 (FIDAS),31.462,V ugm-3 (Ref.eq),21.12614,V ugm-3
2020-04-05 00:00:00,0,6,44.8,V ugm-3 (FIDAS),37.618,V ugm-3 (Ref.eq),21.92196,V ugm-3
2020-04-05 01:00:00,1,6,34.225,V ugm-3 (FIDAS),27.264,V ugm-3 (Ref.eq),17.16091,V ugm-3
2020-04-05 02:00:00,2,6,21.425,V ugm-3 (FIDAS),17.005,V ugm-3 (Ref.eq),7.11906,V ugm-3
2020-04-05 03:00:00,3,6,18.6,V ugm-3 (FIDAS),14.009,V ugm-3 (Ref.eq),7.53657,V ugm-3
2020-04-05 04:00:00,4,6,14.85,V ugm-3 (FIDAS),11.415,V ugm-3 (Ref.eq),5.9879,V ugm-3
2020-04-05 05:00:00,5,6,15.95,V ugm-3 (FIDAS),11.934,V ugm-3 (Ref.eq),8.53376,V ugm-3
2020-04-05 06:00:00,6,6,19,V ugm-3 (FIDAS),14.175,V ugm-3 (Ref.eq),12.37425,V ugm-3
2020-04-05 07:00:00,7,6,20.7,V ugm-3 (FIDAS),15.66,V ugm-3 (Ref.eq),15.53355,V ugm-3
2020-04-05 08:00:00,8,6,20.775,V ugm-3 (FIDAS),15.778,V ugm-3 (Ref.eq),12.40535,V ugm-3
2020-04-05 09:00:00,9,6,20.75,V ugm-3 (FIDAS),14.434,V ugm-3 (Ref.eq),7.55731,V ugm-3
2020-04-05 10:00:00,10,6,21.5,V ugm-3 (FIDAS),13.632,V ugm-3 (Ref.eq),4.50032,V ugm-3
2020-04-05 11:00:00,11,6,20.475,V ugm-3 (FIDAS),13.42,V ugm-3 (Ref.eq),2.8992,V ugm-3
2020-04-05 12:00:00,12,6,19.425,V ugm-3 (FIDAS),12.995,V ugm-3 (Ref.eq),3.1485,V ugm-3
2020-04-05 13:00:00,13,6,19.3,V ugm-3 (FIDAS),13.42,V ugm-3 (Ref.eq),2.79991,V ugm-3
2020-04-05 14:00:00,14,6,18.65,V ugm-3 (FIDAS),13.231,V ugm-3 (Ref.eq),3.04921,V ugm-3
2020-04-05 15:00:00,15,6,13.3,V ugm-3 (FIDAS),9.175,V ugm-3 (Ref.eq),2.15001,V ugm-3
2020-04-05 16:00:00,16,6,13.4,V ugm-3 (FIDAS),8.443,V ugm-3 (Ref.eq),1.85172,V ugm-3
2020-04-05 17:00:00,17,6,14.125,V ugm-3 (FIDAS),8.538,V ugm-3 (Ref.eq),2.05072,V ugm-3
2020-04-05 18:00:00,18,6,14.5,V ugm-3 (FIDAS),9.481,V ugm-3 (Ref.eq),2.44701,V ugm-3
2020-04-05 19:00:00,19,6,18.275,V ugm-3 (FIDAS),12.642,V ugm-3 (Ref.eq),5.45111,V ugm-3
2020-04-05 20:00:00,20,6,62.925,V ugm-3 (FIDAS),53.868,V ugm-3 (Ref.eq),31.13516,V ugm-3
2020-04-05 21:00:00,21,6,20,V ugm-3 (FIDAS),14.599,V ugm-3 (Ref.eq),7.13986,V ugm-3
2020-04-05 22:00:00,22,6,15.7,V ugm-3 (FIDAS),11.014,V ugm-3 (Ref.eq),4.79343,V ugm-3
2020-04-05 23:00:00,23,6,17.425,V ugm-3 (FIDAS),12.877,V ugm-3 (Ref.eq),4.44485,V ugm-3
2020-04-06 00:00:00,0,0,19.85,V ugm-3 (FIDAS),15.165,V ugm-3 (Ref.eq),4.99071,V ugm-3
2020-04-06 01:00:00,1,0,14.5,V ugm-3 (FIDAS),10.66,V ugm-3 (Ref.eq),5.94315,V ugm-3
2020-04-06 02:00:00,2,0,13.3,V ugm-3 (FIDAS),9.835,V ugm-3 (Ref.eq),7.34649,V ugm-3
2020-04-06 03:00:00,3,0,13.75,V ugm-3 (FIDAS),9.481,V ugm-3 (Ref.eq),6.01017,V ugm-3
2020-04-06 04:00:00,4,0,13.725,V ugm-3 (FIDAS),9.481,V ugm-3 (Ref.eq),6.1107,V ugm-3
2020-04-06 05:00:00,5,0,14.625,V ugm-3 (FIDAS),10.236,V ugm-3 (Ref.eq),8.86189,V ugm-3
2020-04-06 06:00:00,6,0,15.3,V ugm-3 (FIDAS),9.788,V ugm-3 (Ref.eq),9.91393,V ugm-3
2020-04-06 07:00:00,7,0,13.25,V ugm-3 (FIDAS),8.915,V ugm-3 (Ref.eq),10.81635,V ugm-3
2020-04-06 08:00:00,8,0,14.45,V ugm-3 (FIDAS),8.703,V ugm-3 (Ref.eq),11.87447,V ugm-3
2020-04-06 09:00:00,9,0,16.85,V ugm-3 (FIDAS),9.623,V ugm-3 (Ref.eq),11.93386,V ugm-3
2020-04-06 10:00:00,10,0,18.875,V ugm-3 (FIDAS),9.859,V ugm-3 (Ref.eq),11.97359,V ugm-3
2020-04-06 11:00:00,11,0,8.15,V ugm-3 (FIDAS),4.811,V ugm-3 (Ref.eq),8.8245,V ugm-3
2020-04-06 12:00:00,12,0,6.3,V ugm-3 (FIDAS),3.75,V ugm-3 (Ref.eq),10.0804,V ugm-3
2020-04-06 13:00:00,13,0,7.4,V ugm-3 (FIDAS),4.292,V ugm-3 (Ref.eq),5.75926,V ugm-3
2020-04-06 14:00:00,14,0,7.325,V ugm-3 (FIDAS),3.75,V ugm-3 (Ref.eq),5.0222,V ugm-3
2020-04-06 15:00:00,15,0,6.875,V ugm-3 (FIDAS),3.609,V ugm-3 (Ref.eq),2.96067,V ugm-3
2020-04-06 16:00:00,16,0,7.675,V ugm-3 (FIDAS),3.939,V ugm-3 (Ref.eq),3.26226,V ugm-3
2020-04-06 17:00:00,17,0,7.3,V ugm-3 (FIDAS),3.656,V ugm-3 (Ref.eq),3.25758,V ugm-3
2020-04-06 18:00:00,18,0,8.95,V ugm-3 (FIDAS),4.222,V ugm-3 (Ref.eq),4.30915,V ugm-3
2020-04-06 19:00:00,19,0,16.85,V ugm-3 (FIDAS),8.868,V ugm-3 (Ref.eq),3.80651,V ugm-3
2020-04-06 20:00:00,20,0,20.7,V ugm-3 (FIDAS),10.283,V ugm-3 (Ref.eq),8.16288,V ugm-3
2020-04-06 21:00:00,21,0,17.85,V ugm-3 (FIDAS),10.896,V ugm-3 (Ref.eq),8.96195,V ugm-3
2020-04-06 22:00:00,22,0,15.675,V ugm-3 (FIDAS),10.189,V ugm-3 (Ref.eq),12.06804,V ugm-3
2020-04-06 23:00:00,23,0,16.425,V ugm-3 (FIDAS),11.533,V ugm-3 (Ref.eq),10.71488,V ugm-3
2020-04-07 00:00:00,0,1,16.3,V ugm-3 (FIDAS),11.439,V ugm-3 (Ref.eq),12.86524,V ugm-3
2020-04-07 01:00:00,1,1,18.5,V ugm-3 (FIDAS),12.995,V ugm-3 (Ref.eq),18.75304,V ugm-3
2020-04-07 02:00:00,2,1,21.275,V ugm-3 (FIDAS),14.929,V ugm-3 (Ref.eq),44.00544,V ugm-3
2020-04-07 03:00:00,3,1,22.725,V ugm-3 (FIDAS),14.859,V ugm-3 (Ref.eq),41.23952,V ugm-3
2020-04-07 04:00:00,4,1,19.625,V ugm-3 (FIDAS),13.113,V ugm-3 (Ref.eq),33.80225,V ugm-3
2020-04-07 05:00:00,5,1,17.75,V ugm-3 (FIDAS),11.651,V ugm-3 (Ref.eq),36.92478,V ugm-3
2020-04-07 06:00:00,6,1,19.625,V ugm-3 (FIDAS),12.5,V ugm-3 (Ref.eq),42.65411,V ugm-3
2020-04-07 07:00:00,7,1,22.725,V ugm-3 (FIDAS),14.293,V ugm-3 (Ref.eq),37.5329,V ugm-3
2020-04-07 08:00:00,8,1,19.55,V ugm-3 (FIDAS),11.84,V ugm-3 (Ref.eq),24.62537,V ugm-3
2020-04-07 09:00:00,9,1,16.45,V ugm-3 (FIDAS),11.156,V ugm-3 (Ref.eq),19.49694,V ugm-3
2020-04-07 10:00:00,10,1,17.6,V ugm-3 (FIDAS),11.793,V ugm-3 (Ref.eq),19.19976,V ugm-3
2020-04-07 11:00:00,11,1,18.45,V ugm-3 (FIDAS),12.052,V ugm-3 (Ref.eq),20.10086,V ugm-3
2020-04-07 12:00:00,12,1,19.35,V ugm-3 (FIDAS),12.83,V ugm-3 (Ref.eq),21.735,V ugm-3
2020-04-07 13:00:00,13,1,21.9,V ugm-3 (FIDAS),14.481,V ugm-3 (Ref.eq),30.59523,V ugm-3
2020-04-07 14:00:00,14,1,18.225,V ugm-3 (FIDAS),11.557,V ugm-3 (Ref.eq),20.43714,V ugm-3
2020-04-07 15:00:00,15,1,20.3,V ugm-3 (FIDAS),13.396,V ugm-3 (Ref.eq),24.94483,V ugm-3
2020-04-07 16:00:00,16,1,20.575,V ugm-3 (FIDAS),13.892,V ugm-3 (Ref.eq),28.18117,V ugm-3
2020-04-07 17:00:00,17,1,30.425,V ugm-3 (FIDAS),21.793,V ugm-3 (Ref.eq),30.92759,V ugm-3
2020-04-07 18:00:00,18,1,39.3,V ugm-3 (FIDAS),29.576,V ugm-3 (Ref.eq),52.77148,V ugm-3
2020-04-07 19:00:00,19,1,45.4,V ugm-3 (FIDAS),33.514,V ugm-3 (Ref.eq),58.83852,V ugm-3
2020-04-07 20:00:00,20,1,33.55,V ugm-3 (FIDAS),23.727,V ugm-3 (Ref.eq),69.68944,V ugm-3
2020-04-07 21:00:00,21,1,27.5,V ugm-3 (FIDAS),20.566,V ugm-3 (Ref.eq),61.17024,V ugm-3
2020-04-07 22:00:00,22,1,29.725,V ugm-3 (FIDAS),22.83,V ugm-3 (Ref.eq),59.21593,V ugm-3
2020-04-07 23:00:00,23,1,40.375,V ugm-3 (FIDAS),32.477,V ugm-3 (Ref.eq),48.70199,V ugm-3
2020-04-08 00:00:00,0,2,38.625,V ugm-3 (FIDAS),32.241,V ugm-3 (Ref.eq),45.63824,V ugm-3
2020-04-08 01:00:00,1,2,43.225,V ugm-3 (FIDAS),36.769,V ugm-3 (Ref.eq),36.54878,V ugm-3
2020-04-08 02:00:00,2,2,42.275,V ugm-3 (FIDAS),35.378,V ugm-3 (Ref.eq),25.4424,V ugm-3
2020-04-08 03:00:00,3,2,42,V ugm-3 (FIDAS),35.778,V ugm-3 (Ref.eq),26.23036,V ugm-3
2020-04-08 04:00:00,4,2,43.475,V ugm-3 (FIDAS),36.014,V ugm-3 (Ref.eq),26.92754,V ugm-3
2020-04-08 05:00:00,5,2,49.1,V ugm-3 (FIDAS),40.896,V ugm-3 (Ref.eq),28.24182,V ugm-3
2020-04-08 06:00:00,6,2,49.1,V ugm-3 (FIDAS),41.203,V ugm-3 (Ref.eq),25.9593,V ugm-3
2020-04-08 07:00:00,7,2,48.625,V ugm-3 (FIDAS),38.962,V ugm-3 (Ref.eq),26.59261,V ugm-3
2020-04-08 08:00:00,8,2,52.175,V ugm-3 (FIDAS),39.882,V ugm-3 (Ref.eq),26.49919,V ugm-3
2020-04-08 09:00:00,9,2,51.575,V ugm-3 (FIDAS),40.401,V ugm-3 (Ref.eq),20.54727,V ugm-3
2020-04-08 10:00:00,10,2,50.075,V ugm-3 (FIDAS),39.623,V ugm-3 (Ref.eq),22.48568,V ugm-3
2020-04-08 11:00:00,11,2,49.625,V ugm-3 (FIDAS),39.198,V ugm-3 (Ref.eq),20.97848,V ugm-3
2020-04-08 12:00:00,12,2,52.325,V ugm-3 (FIDAS),42.477,V ugm-3 (Ref.eq),16.03846,V ugm-3
2020-04-08 13:00:00,13,2,57.575,V ugm-3 (FIDAS),46.887,V ugm-3 (Ref.eq),19.65586,V ugm-3
2020-04-08 14:00:00,14,2,57.3,V ugm-3 (FIDAS),47.076,V ugm-3 (Ref.eq),17.6498,V ugm-3
2020-04-08 15:00:00,15,2,64.725,V ugm-3 (FIDAS),50.779,V ugm-3 (Ref.eq),23.07085,V ugm-3
2020-04-08 16:00:00,16,2,59.825,V ugm-3 (FIDAS),49.812,V ugm-3 (Ref.eq),27.86315,V ugm-3
2020-04-08 17:00:00,17,2,63.15,V ugm-3 (FIDAS),52.17,V ugm-3 (Ref.eq),25.13191,V ugm-3
2020-04-08 18:00:00,18,2,64.65,V ugm-3 (FIDAS),53.609,V ugm-3 (Ref.eq),31.01348,V ugm-3
2020-04-08 19:00:00,19,2,61.525,V ugm-3 (FIDAS),52.429,V ugm-3 (Ref.eq),38.35474,V ugm-3
2020-04-08 20:00:00,20,2,59.925,V ugm-3 (FIDAS),51.014,V ugm-3 (Ref.eq),34.26818,V ugm-3
2020-04-08 21:00:00,21,2,61.375,V ugm-3 (FIDAS),52.854,V ugm-3 (Ref.eq),33.71626,V ugm-3
2020-04-08 22:00:00,22,2,65.625,V ugm-3 (FIDAS),57.029,V ugm-3 (Ref.eq),29.55109,V ugm-3
